Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",528,55.0,14.167,float64,432,212,2,0.0,100.0,100.0,41.965,20.895,43.736,-1.691,0.353
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",528,55.0,5.312,float64,432,147,2,0.0,100.0,100.0,73.358,100.0,38.371,-0.669,-1.015
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",528,55.0,0.0,float64,432,43,1,33.781,100.0,66.219,98.611,100.0,7.488,38.022,-6.048
External balance on goods and services (constant LCU),532,55.417,0.0,float64,428,428,0,-162215385473200.0,2973196000000.0,165188581473200.0,-1300683508389.156,-60726082800.0,10841316585914.21,200.14,-13.985
"Secondary education, teachers, female",534,55.625,0.0,float64,426,419,6,42.0,462137.0,462095.0,16414.926,4219.0,41494.297,67.081,7.276
"Secondary education, teachers (% female)",535,55.729,0.0,float64,425,425,0,4.575,71.541,66.966,28.732,23.625,17.16,-1.008,0.547
"Trained teachers in primary education, female (% of female teachers)",537,55.937,0.0,float64,423,367,3,16.905,100.0,83.095,80.413,86.546,19.212,1.009,-1.172
"Trained teachers in primary education, male (% of male teachers)",537,55.937,0.0,float64,423,365,3,10.703,100.0,89.297,76.654,82.391,21.53,0.194,-0.915
Container port traffic (TEU: 20 foot equivalent units),546,56.875,0.0,float64,414,405,8,6207.0,4892423.0,4886216.0,572790.288,318487.0,884470.767,10.798,3.201
Discrepancy in expenditure estimate of GDP (constant LCU),546,56.875,7.812,float64,414,288,14,-5174902573000.0,1817151161400.0,6992053734400.0,-53692117434.736,0.0,476298194719.855,67.43,-7.299
"Net bilateral aid flows from DAC donors, Portugal (current US$)",546,56.875,1.875,float64,414,176,37,-52729999.542,715479980.469,768209980.011,8120628.012,109999.999,41871855.964,200.551,12.6
"Secondary education, pupils (% female)",546,56.875,0.0,float64,414,414,0,24.756,58.136,33.38,45.825,46.912,6.02,0.685,-0.775
"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",551,57.396,1.042,float64,409,390,8,0.0,55319421380.0,55319421380.0,5801561079.757,1369629000.0,10248888118.578,6.946,2.665
Other taxes (current LCU),551,57.396,0.0,float64,409,407,2,-4116249415.965,935434535566.33,939550784982.2949,42391605660.298,7600000000.0,95523916003.366,27.369,4.495
"Charges for the use of intellectual property, receipts (BoP, current US$)",554,57.708,0.0,float64,406,404,1,-1450000.0,1339588441.64,1341038441.64,15707924.439,783026.414,73619937.918,259.672,14.731
Other taxes (% of revenue),560,58.333,0.0,float64,400,399,1,-4.691,16.745,21.436,1.8,1.239,2.41,5.748,1.565
Dimension 2.2: Online access,562,58.542,0.0,float64,398,199,127,0.033,0.709,0.6759999999999999,0.342,0.338,0.141,-0.113,0.139
Dimension 2.2: Online access - Download Options Score,562,58.542,3.958,float64,398,151,108,0.0,0.645,0.645,0.275,0.287,0.15,-0.549,-0.273
Dimension 2.2: Online access - Machine Readability Score,562,58.542,8.125,float64,398,152,99,0.0,0.922,0.922,0.212,0.176,0.205,0.619,1.06
Dimension 2.2: Online access - Metadata Available Score,562,58.542,0.521,float64,398,157,91,0.0,1.0,1.0,0.411,0.433,0.143,1.958,-0.25
Dimension 2.2: Online access - Non-Proprietary format Score,562,58.542,2.917,float64,398,128,80,0.0,1.0,1.0,0.664,0.767,0.277,0.563,-1.267
Dimension 2.2: Online access - Terms of Use Score,562,58.542,23.958,float64,398,75,55,0.0,1.0,1.0,0.148,0.0,0.255,2.1,1.786
Dimension 4.3: Geospatial Data,562,58.542,1.667,float64,398,132,98,0.0,0.604,0.604,0.207,0.211,0.113,0.015,0.239
Geospatial data available at 1st Admin Level,562,58.542,1.667,float64,398,132,98,0.0,0.604,0.604,0.207,0.211,0.113,0.015,0.239
ODIN Open Data Openness score,562,58.542,0.0,float64,398,199,127,0.033,0.709,0.6759999999999999,0.342,0.338,0.141,-0.113,0.139
Pillar 4 - Data Sources - Score,562,58.542,0.208,float64,398,305,83,0.0,77.525,77.525,36.698,36.575,14.213,0.096,0.165
Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),562,58.542,0.208,float64,398,305,83,0.0,77.525,77.525,36.698,36.575,14.213,0.096,0.165
"School enrollment, primary (% net)",566,58.958,0.0,float64,394,394,0,35.207,98.856,63.648999999999994,77.899,81.908,15.4,-0.465,-0.668
"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",569,59.271,0.104,float64,391,384,4,-6623296000.0,6462000000.0,13085296000.0,379495278.772,48600000.0,1420153942.133,7.002,0.536
"School enrollment, secondary, private (% of total secondary)",571,59.479,1.25,float64,389,378,1,0.0,79.188,79.188,20.34,15.493,16.289,0.598,1.093
Bank capital to assets ratio (%),572,59.583,0.0,float64,388,388,0,-1.323,19.159,20.482,9.849,9.835,3.301,0.37,-0.113
Bank nonperforming loans to total gross loans (%),572,59.583,0.0,float64,388,388,0,0.964,55.411,54.447,9.7,7.597,7.921,8.857,2.454
"PNG, commercial banks and other creditors (NFL, current US$)",572,59.583,0.104,float64,388,380,4,-6349894000.0,6053929000.0,12403823000.0,355159703.608,39094000.0,1345175497.337,7.201,0.293
"Persistence to grade 5, total (% of cohort)",572,59.583,0.0,float64,388,388,0,27.918,98.857,70.939,73.073,75.279,16.542,-0.529,-0.44
"Over-age students, primary (% of enrollment)",573,59.688,0.104,float64,387,382,4,0.0,61.448,61.448,17.759,16.836,9.099,4.933,1.527
"Risk premium on lending (lending rate minus treasury bill rate, %)",573,59.688,0.0,float64,387,385,2,-11.322,52.31,63.632000000000005,8.967,6.819,9.416,7.766,2.39
Business process,576,60.0,39.167,float64,384,2,2,0.0,1.0,1.0,0.021,0.0,0.143,43.603,6.736
Central government accounting status,576,60.0,31.875,float64,384,3,3,0.0,1.0,1.0,0.148,0.0,0.315,2.279,1.933
Classification of household consumption,576,60.0,11.875,float64,384,2,2,0.0,1.0,1.0,0.703,1.0,0.457,-1.209,-0.893
Classification of national industry,576,60.0,11.458,float64,384,3,3,0.0,1.0,1.0,0.48,0.5,0.365,-1.119,0.06
Classification of status of employment,576,60.0,27.083,float64,384,2,2,0.0,1.0,1.0,0.323,0.0,0.468,-1.429,0.76
Compilation of government finance statistics,576,60.0,28.646,float64,384,3,3,0.0,1.0,1.0,0.161,0.0,0.273,1.213,1.466
Compilation of monetary and financial statistics,576,60.0,4.688,float64,384,2,2,0.0,1.0,1.0,0.883,1.0,0.322,3.73,-2.39
Dimension 2.4: Data services,576,60.0,9.688,float64,384,2,2,0.0,1.0,1.0,0.758,1.0,0.429,-0.543,-1.208
NADA metadata,576,60.0,9.688,float64,384,2,2,0.0,1.0,1.0,0.758,1.0,0.429,-0.543,-1.208
Dimension 2.1: Data Releases,577,60.104,7.083,float64,383,3,3,0.0,1.0,1.0,0.45,0.5,0.248,0.848,-0.206
Dimension 5.2: Standards and Methods,577,60.104,0.417,float64,383,18,18,0.0,0.85,0.85,0.386,0.4,0.172,-0.446,0.247
National Accounts base year,577,60.104,21.25,float64,383,3,3,0.0,1.0,1.0,0.24,0.0,0.263,-1.277,0.35
Pillar 5 - Data Infrastructure - Score,577,60.104,0.417,float64,383,18,18,0.0,85.0,85.0,38.577,40.0,17.18,-0.446,0.247
SDDS/e-GDDS subscription,577,60.104,7.083,float64,383,3,3,0.0,1.0,1.0,0.45,0.5,0.248,0.848,-0.206
Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),577,60.104,0.417,float64,383,18,18,0.0,85.0,85.0,38.577,40.0,17.18,-0.446,0.247
System of national accounts in use,577,60.104,4.896,float64,383,3,3,0.0,1.0,1.0,0.636,0.5,0.333,-0.783,-0.373
"Over-age students, primary, female (% of female enrollment)",579,60.312,0.104,float64,381,376,5,0.0,59.741,59.741,16.726,15.694,8.842,5.687,1.697
"Over-age students, primary, male (% of male enrollment)",579,60.312,0.104,float64,381,380,1,0.0,62.981,62.981,18.79,18.15,9.518,4.047,1.362
People using safely managed drinking water services (% of population),581,60.521,0.0,float64,379,379,0,2.278,47.675,45.397,19.662,18.027,11.467,-0.548,0.625
"People using safely managed drinking water services, rural (% of rural population)",581,60.521,1.042,float64,379,361,7,0.0,27.336,27.336,8.513,7.227,6.525,0.076,0.879
"Adjusted net enrollment rate, primary (% of primary school age children)",586,61.042,0.0,float64,374,374,0,35.251,99.364,64.113,79.357,83.648,15.038,-0.326,-0.727
Adolescents out of school (% of lower secondary school age),586,61.042,0.0,float64,374,374,0,0.041,86.936,86.89500000000001,33.632,33.68,19.866,-0.642,0.275
"Net bilateral aid flows from DAC donors, New Zealand (current US$)",587,61.146,0.0,float64,373,127,56,10000.0,4449999.809,4439999.809,456997.318,170000.002,689691.443,11.22,2.985
"Persistence to last grade of primary, total (% of cohort)",587,61.146,0.0,float64,373,373,0,21.108,98.239,77.131,64.974,65.894,18.821,-0.797,-0.166
"PPG, other private creditors (NFL, current US$)",592,61.667,4.583,float64,368,295,18,-1122609000.0,2520766000.0,3643375000.0,9604038.043,-1657000.0,228681543.902,45.78,4.281
Population living in slums (% of urban population),592,61.667,0.0,float64,368,342,20,10.808,99.806,88.99799999999999,57.302,56.906,17.302,-0.119,-0.102
"Adolescents out of school, male (% of male lower secondary school age)",595,61.979,0.0,float64,365,365,0,0.253,84.302,84.049,32.416,32.433,18.056,-0.355,0.371
"Adolescents out of school, female (% of female lower secondary school age)",597,62.187,0.0,float64,363,363,0,0.746,89.676,88.93,36.085,36.054,21.334,-0.834,0.253
"Persistence to grade 5, female (% of cohort)",597,62.187,0.0,float64,363,363,0,26.335,99.97,73.63499999999999,72.87,74.413,16.952,-0.55,-0.427
"Persistence to grade 5, male (% of cohort)",597,62.187,0.0,float64,363,363,0,27.635,99.151,71.51599999999999,71.519,73.475,16.474,-0.56,-0.343
Pillar 2 - Data Services - Score,605,63.021,0.0,float64,355,211,112,1.1,87.233,86.13300000000001,54.428,60.6,17.924,0.535,-0.911
SPI Overall Score,605,63.021,0.0,float64,355,354,1,11.77,82.373,70.60300000000001,54.97,55.778,11.673,0.499,-0.481
Statistical performance indicators (SPI): Overall score (scale 0-100),605,63.021,0.0,float64,355,354,1,11.77,82.373,70.60300000000001,54.97,55.778,11.673,0.499,-0.481
Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),605,63.021,0.0,float64,355,211,112,1.1,87.233,86.13300000000001,54.428,60.6,17.924,0.535,-0.911
"Persistence to last grade of primary, female (% of cohort)",607,63.229,0.0,float64,353,353,0,18.611,99.341,80.72999999999999,64.776,66.525,19.179,-0.773,-0.177
"Persistence to last grade of primary, male (% of cohort)",607,63.229,0.0,float64,353,353,0,23.196,98.564,75.368,63.19,62.579,18.825,-0.876,-0.047
"Pupil-teacher ratio, preprimary",607,63.229,0.0,float64,353,353,0,10.787,113.965,103.178,27.461,25.664,11.928,19.64,3.292
"Net bilateral aid flows from DAC donors, Hungary (current US$)",611,63.646,12.708,float64,349,80,23,0.0,17719999.313,17719999.313,438767.907,10000.0,1554788.809,55.46,6.609
"Secondary education, vocational pupils",614,63.958,1.042,float64,346,333,5,0.0,870961.0,870961.0,71630.408,25143.0,135999.349,11.513,3.208
"School enrollment, primary, female (% net)",619,64.479,0.0,float64,341,341,0,30.388,99.479,69.091,74.258,76.394,16.255,-0.628,-0.548
"School enrollment, primary, male (% net)",619,64.479,0.0,float64,341,341,0,36.039,98.984,62.94499999999999,77.401,79.846,14.061,-0.414,-0.574
Real effective exchange rate index (2010 = 100),620,64.583,0.0,float64,340,324,1,65.138,142.626,77.488,98.803,99.409,13.947,0.503,0.181
Depth of credit information index (0=low to 8=high),626,65.208,17.917,float64,334,9,9,0.0,8.0,8.0,2.659,0.0,3.13,-1.463,0.549
Strength of legal rights index (0=weak to 12=strong),626,65.208,1.979,float64,334,11,11,0.0,11.0,11.0,4.88,6.0,2.458,0.24,-0.106
Terrestrial protected areas (% of total land area),627,65.312,0.521,float64,333,259,70,0.0,61.521,61.521,17.564,16.06,12.328,0.248,0.725
Terrestrial and marine protected areas (% of total territorial area),628,65.417,0.417,float64,332,200,102,0.0,41.259,41.259,12.982,11.714,10.451,-0.426,0.585
Progression to secondary school (%),629,65.521,0.0,float64,331,331,0,33.191,99.93,66.739,80.484,82.159,14.013,-0.303,-0.584
"Secondary education, vocational pupils (% female)",631,65.729,0.0,float64,329,329,0,6.548,79.094,72.54599999999999,39.703,40.208,10.624,1.221,-0.442
"Pupil-teacher ratio, secondary",632,65.833,0.0,float64,328,328,0,5.314,80.052,74.738,25.19,23.965,10.132,4.55,1.454
"Adjusted net enrollment rate, primary, male (% of primary school age children)",636,66.25,0.0,float64,324,324,0,39.928,99.681,59.753,78.548,80.94,13.922,-0.315,-0.619
"Progression to secondary school, female (%)",636,66.25,0.0,float64,324,315,1,32.784,100.0,67.21600000000001,79.738,81.286,14.619,-0.458,-0.5
"Progression to secondary school, male (%)",636,66.25,0.0,float64,324,312,1,30.774,100.0,69.226,81.11,82.368,13.964,-0.019,-0.656
"Adjusted net enrollment rate, primary, female (% of primary school age children)",637,66.354,0.0,float64,323,323,0,30.425,99.479,69.054,75.536,78.238,16.1,-0.459,-0.625
Expenditure on tertiary education (% of government expenditure on education),638,66.458,0.0,float64,322,321,1,0.006,59.02,59.014,19.562,18.157,9.814,1.466,1.027
"Hospital beds (per 1,000 people)",644,67.083,0.0,float64,316,156,64,0.1,6.3,6.2,1.377,0.87,1.112,2.071,1.415
Expenditure on primary education (% of government expenditure on education),648,67.5,0.0,float64,312,311,1,16.866,71.181,54.315,44.597,43.977,11.618,-0.623,0.031
Expenditure on secondary education (% of government expenditure on education),648,67.5,0.0,float64,312,311,1,8.93,64.14,55.21,29.582,27.999,10.58,0.817,0.847
Net intake rate in grade 1 (% of official school-age population),651,67.812,0.0,float64,309,309,0,6.668,97.314,90.64599999999999,54.652,55.237,20.092,-0.705,-0.014
"Net intake rate in grade 1, female (% of official school-age population)",651,67.812,0.0,float64,309,309,0,6.512,97.442,90.92999999999999,54.013,53.605,20.489,-0.755,0.029
"Net intake rate in grade 1, male (% of official school-age population)",651,67.812,0.0,float64,309,309,0,6.818,97.483,90.665,55.279,56.332,19.888,-0.681,-0.056
Trained teachers in preprimary education (% of total teachers),657,68.438,0.0,float64,303,273,1,6.708,100.0,93.292,57.358,54.376,26.152,-1.04,0.174
Energy use (kg of oil equivalent per capita),659,68.646,0.0,float64,301,301,0,9.727,3103.971,3094.244,650.717,452.112,651.819,4.608,2.297
Fossil fuel energy consumption (% of total),659,68.646,3.75,float64,301,266,1,0.0,88.149,88.149,28.916,22.787,24.478,-0.132,0.87
"Internally displaced persons, total displaced by conflict and violence (number of people)",660,68.75,0.0,float64,300,197,44,620.0,9053000.0,9052380.0,801067.733,183500.0,1314953.787,7.804,2.494
GDP per unit of energy use (PPP $ per kg of oil equivalent),662,68.958,0.0,float64,298,298,0,1.18,198.66,197.48,10.617,6.964,17.987,74.11,8.004
Net secondary income (Net current transfers from abroad) (constant LCU),663,69.062,0.0,float64,297,296,1,-170441753285.392,5422747847478.18,5593189600763.571,252872443392.693,32745567662.123,660698458318.526,28.343,4.856
Electricity production from coal sources (% of total),668,69.583,22.292,float64,292,77,2,0.0,100.0,100.0,13.67,0.0,29.194,2.595,2.01
Electricity production from hydroelectric sources (% of total),668,69.583,5.104,float64,292,244,1,0.0,99.923,99.923,47.446,51.305,36.98,-1.46,0.025
Electricity production from natural gas sources (% of total),668,69.583,19.167,float64,292,109,1,0.0,82.409,82.409,11.099,0.0,22.239,2.607,1.981
Electricity production from oil sources (% of total),668,69.583,4.271,float64,292,249,2,0.0,100.0,100.0,24.096,9.875,32.462,0.501,1.345
"Electricity production from oil, gas and coal sources (% of total)",668,69.583,0.521,float64,292,272,3,0.0,100.0,100.0,48.866,45.935,36.898,-1.496,0.063
"Electricity production from renewable sources, excluding hydroelectric (% of total)",668,69.583,13.438,float64,292,163,2,0.0,48.275,48.275,2.434,0.121,6.458,17.582,3.858
"Electricity production from renewable sources, excluding hydroelectric (kWh)",668,69.583,13.438,float64,292,95,22,0.0,4763000000.0,4763000000.0,158958904.11,2000000.0,553206925.197,41.944,6.014
"Tertiary education, academic staff (% female)",668,69.583,0.0,float64,292,285,5,1.225,74.492,73.26700000000001,22.526,19.536,14.735,-0.326,0.703
UHC service coverage index,672,70.0,0.0,float64,288,55,48,12.0,75.0,63.0,40.997,40.0,12.654,0.041,0.46
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",673,70.104,0.0,float64,287,287,0,3.938,539.181,535.243,137.132,102.688,101.311,1.518,1.36
GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),673,70.104,0.0,float64,287,287,0,1.855,253.957,252.102,14.192,9.738,24.14,67.168,7.632
Net investment in nonfinancial assets (% of GDP),673,70.104,0.0,float64,287,287,0,0.124,31.599,31.475,6.227,4.641,5.138,4.741,1.87
Net investment in nonfinancial assets (current LCU),673,70.104,0.0,float64,287,286,1,3663365.0,3557266538789.28,3557262875424.28,332629074286.471,32208085025.286,583467066801.439,8.94,2.759
