Feature,Dtype,# Count,# NaN,# Unique,# Dupes,Min,Max,% NaN,% Zero,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Net ODA received (% of central government expense),float64,131,664,131,0,0.007,224.655,83.522,0.0,19.246,7.505,29.092,20.626,3.705
Net ODA received (% of gross capital formation),float64,277,518,276,1,-32.647,554.482,65.157,0.252,24.596,7.672,53.561,39.805,5.31
"Net ODA received (% of imports of goods, services and primary income)",float64,297,498,296,1,-10.412,110.176,62.642,0.252,9.628,4.087,13.44,13.878,2.903
Net ODA received per capita (current US$),float64,335,460,334,1,-800.937,6361.089,57.862,0.252,195.959,53.182,594.466,45.993,6.131
Net acquisition of financial assets (% of GDP),float64,200,595,199,1,-36.92,13.643,74.843,0.0,0.702,0.754,3.886,45.205,-4.582
Net acquisition of financial assets (current LCU),float64,180,615,180,0,-40739200570890.8,263031764083684.0,77.358,0.0,2608578913134.496,7239465000.0,22679106939189.76,101.117,9.358
Net barter terms of trade index (2015 = 100),float64,204,591,203,1,59.798,185.825,74.34,0.0,109.134,102.329,20.395,2.13,1.303
"Net bilateral aid flows from DAC donors, Australia (current US$)",float64,312,483,203,28,0.0,3068550048.828,60.755,0.377,179977530.156,2410000.086,491783679.346,12.408,3.479
"Net bilateral aid flows from DAC donors, Austria (current US$)",float64,310,485,231,35,0.0,698289978.027,61.006,0.377,35184128.867,2240000.01,90014017.77,23.509,4.395
"Net bilateral aid flows from DAC donors, Belgium (current US$)",float64,255,540,198,26,0.0,1351969970.703,67.925,1.761,72227332.99,4630000.114,180413286.575,20.359,3.971
"Net bilateral aid flows from DAC donors, Canada (current US$)",float64,356,439,288,34,-20899999.619,4813200195.312,55.22,0.126,256459632.975,7740000.01,737229361.237,18.123,4.072
"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",float64,243,552,141,34,0.0,88400001.526,69.434,0.881,7822345.666,479999.989,16698778.661,9.274,2.997
"Net bilateral aid flows from DAC donors, Denmark (current US$)",float64,249,546,196,31,-3490000.01,1933329956.055,68.679,1.384,100195943.389,4039999.938,243891651.826,25.874,4.403
"Net bilateral aid flows from DAC donors, Estonia (current US$)",float64,126,669,81,22,0.0,16059999.954,84.151,0.503,2525952.367,709999.979,3726788.238,2.808,1.794
"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",float64,355,440,342,11,-324170013.428,20468970703.125,55.346,0.0,1254189817.309,73449996.948,3425079733.33,15.455,3.835
"Net bilateral aid flows from DAC donors, Finland (current US$)",float64,255,540,188,38,-4099999.905,702169982.91,67.925,0.503,35033019.302,1509999.99,85904805.798,28.603,4.598
"Net bilateral aid flows from DAC donors, France (current US$)",float64,340,455,316,19,-123669998.169,10107959960.938,57.233,0.252,521580679.929,39534999.847,1332322238.777,21.063,4.182
"Net bilateral aid flows from DAC donors, Germany (current US$)",float64,347,448,319,18,-119970001.221,23633339843.75,56.352,0.126,885745970.779,50500000.0,2481036287.052,43.188,5.727
"Net bilateral aid flows from DAC donors, Greece (current US$)",float64,153,642,95,26,0.0,74470001.221,80.755,1.006,5378758.131,1039999.962,10379129.443,24.965,4.384
"Net bilateral aid flows from DAC donors, Hungary (current US$)",float64,281,514,190,28,0.0,289030000.605,64.654,4.528,22351174.495,2299999.952,51758597.575,12.703,3.477
"Net bilateral aid flows from DAC donors, Iceland (current US$)",float64,147,648,101,23,0.0,57590000.153,81.509,0.126,6375102.063,820000.008,11192837.94,4.621,2.168
"Net bilateral aid flows from DAC donors, Ireland (current US$)",float64,261,534,192,34,0.0,620830017.09,67.17,1.761,41441724.276,2859999.895,99379126.722,11.077,3.188
"Net bilateral aid flows from DAC donors, Italy (current US$)",float64,322,473,264,35,-33790000.916,2484560058.594,59.497,1.006,114242206.217,3610000.014,308015185.692,23.898,4.318
"Net bilateral aid flows from DAC donors, Japan (current US$)",float64,355,440,340,14,-800549987.793,11568709960.938,55.346,0.0,684675579.785,21739999.771,1960812078.464,15.49,3.886
"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",float64,339,456,290,36,-4989999.771,2292300048.828,57.358,0.126,140505781.384,6679999.828,354428314.666,15.575,3.773
"Net bilateral aid flows from DAC donors, Lithuania (current US$)",float64,215,580,89,25,0.0,59820001.17,72.956,6.792,4046000.06,59999.999,12786224.765,12.483,3.709
"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",float64,243,552,173,43,0.0,362580017.09,69.434,0.377,29338518.726,1399999.976,65249893.208,7.827,2.814
"Net bilateral aid flows from DAC donors, Netherlands (current US$)",float64,238,557,191,30,-10380000.114,3765800048.828,70.063,0.126,116560294.739,3685000.062,383500845.19,68.327,7.563
"Net bilateral aid flows from DAC donors, New Zealand (current US$)",float64,228,567,154,27,0.0,576169982.91,71.321,0.503,34180526.013,1359999.955,88680553.629,16.741,3.848
"Net bilateral aid flows from DAC donors, Norway (current US$)",float64,284,511,258,24,10000.0,3395449951.172,64.277,0.0,164505668.198,8940000.057,413471106.609,28.448,4.677
"Net bilateral aid flows from DAC donors, Poland (current US$)",float64,303,492,182,34,-11039999.962,447179992.752,61.887,1.887,27739108.598,340000.004,86593078.225,13.074,3.708
"Net bilateral aid flows from DAC donors, Portugal (current US$)",float64,230,565,140,32,-52729999.542,154800003.052,71.069,2.39,14510956.644,370000.005,30066408.884,6.004,2.419
"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",float64,158,637,99,27,0.0,36569999.695,80.126,1.132,4147151.878,1120000.005,7275103.659,6.401,2.529
"Net bilateral aid flows from DAC donors, Slovenia (current US$)",float64,172,623,110,33,0.0,52550000.971,78.365,0.252,6302500.093,854999.989,11941571.119,5.65,2.468
"Net bilateral aid flows from DAC donors, Spain (current US$)",float64,301,494,242,33,-51960000.781,1166390014.648,62.138,0.252,49935548.073,1980000.021,136022055.223,31.328,4.822
"Net bilateral aid flows from DAC donors, Sweden (current US$)",float64,329,466,289,31,0.0,3850979980.469,58.616,0.126,169036412.46,8339999.944,456638367.063,27.571,4.601
"Net bilateral aid flows from DAC donors, Switzerland (current US$)",float64,311,484,275,25,-100000.001,2903020019.531,60.881,0.252,135513248.541,15560000.42,342820781.995,29.698,4.767
"Net bilateral aid flows from DAC donors, Total (current US$)",float64,357,438,348,7,-336669991.681,148330271742.417,55.094,0.0,7031171861.898,524580001.885,18623742226.175,24.239,4.442
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",float64,344,451,301,32,-59999.999,9743049804.688,56.73,0.126,282901947.961,8359999.657,906518227.541,67.768,7.232
"Net bilateral aid flows from DAC donors, United States (current US$)",float64,349,446,333,13,-39999.999,37859031250.0,56.101,0.126,2026203085.917,119709999.084,5300428249.374,18.1,3.925
"Net capital account (BoP, current US$)",float64,479,316,479,0,-28714630237.42,156370644616.763,39.748,0.0,941178994.197,63963822.45,9756540946.148,171.433,11.996
Net domestic credit (current LCU),float64,462,333,462,0,-570453621.403,1.21082900828356e+16,41.887,0.0,167386785404923.25,594977050500.0,1120793995554415.1,73.34,8.376
"Net errors and omissions (BoP, current US$)",float64,515,280,515,0,-134465644952.935,143179000000.0,35.22,0.0,-811735005.507,-8435389.63,12180993973.105,74.101,-0.43
"Net financial account (BoP, current US$)",float64,515,280,515,0,-924126000000.0,446617547515.293,35.22,0.0,3735551677.084,-297968480.502,81132667585.162,82.359,-6.434
"Net financial flows, IBRD (NFL, current US$)",float64,295,500,261,24,-1213761000.0,16414612000.0,62.893,0.377,1363381474.576,160466000.0,3072796651.217,11.712,3.381
"Net financial flows, IDA (NFL, current US$)",float64,400,395,361,24,-1988893000.0,13565034000.0,49.686,0.881,886117932.5,25911000.0,2464764260.135,9.09,3.105
"Net financial flows, IMF concessional (NFL, current US$)",float64,79,716,56,13,-1048947660.0,529679222.4,90.063,1.509,-20863063.018,0.0,296792201.59,5.35,-1.942
"Net financial flows, IMF nonconcessional (NFL, current US$)",float64,314,481,231,1,-5073959569.2,13537129271.6,60.503,10.566,217196978.291,0.0,1638404133.483,33.608,4.488
"Net financial flows, RDB concessional (NFL, current US$)",float64,305,490,287,4,-301228000.0,1620685780.7,61.635,1.761,64018029.618,0.0,234529838.536,18.218,4.083
"Net financial flows, RDB nonconcessional (NFL, current US$)",float64,283,512,276,1,-525939000.0,16083162730.9,64.403,1.006,742875711.726,50107000.0,2264253352.954,23.864,4.675
"Net financial flows, bilateral (NFL, current US$)",float64,389,406,382,1,-4049086967.3,15799907477.2,51.069,1.006,532248017.099,5321476.4,2348572899.61,18.904,4.211
"Net financial flows, multilateral (NFL, current US$)",float64,396,399,394,1,-1830860000.0,76604527000.0,50.189,0.377,2542555297.98,175947500.0,9058448129.398,35.326,5.628
"Net financial flows, others (NFL, current US$)",float64,375,420,371,2,-1437799237.1,10127963227.7,52.83,0.503,332013577.382,10616218.8,1200017391.269,29.915,5.049
"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",float64,301,494,299,2,-74342924000.0,108761672000.0,62.138,0.0,1236997388.704,24320000.0,15565300580.203,23.229,2.241
Net foreign assets (current LCU),float64,475,320,475,0,-18861835122967.9,2688409951273200.0,40.252,0.0,32720657166408.574,126310514533.317,225465991459816.38,90.479,9.3
"Net incurrence of liabilities, total (% of GDP)",float64,230,565,228,2,-4.685,22.502,71.069,0.0,4.534,3.975,3.5,3.461,1.058
"Net incurrence of liabilities, total (current LCU)",float64,189,606,189,0,-6373080191890.0,868053709432296.0,76.226,0.0,11293145566408.516,121736474404.824,81558908879414.19,91.19,9.439
Net lending (+) / net borrowing (-) (% of GDP),float64,278,517,277,1,-36.92,26.281,65.031,0.0,-3.685,-3.651,4.511,17.204,-0.263
Net lending (+) / net borrowing (-) (current LCU),float64,241,554,241,0,-772969217468642.0,2977900918062.0,69.686,0.0,-7174091724938.007,-35738000000.0,57553897174540.94,143.74,-11.624
Net migration,float64,795,0,699,59,-10103029.0,10260160.0,0.0,2.767,-106022.765,-500.0,1157754.775,31.047,-1.879
Net official aid received (constant 2021 US$),float64,11,784,5,3,50000.001,2059999.991,98.616,0.0,1060909.085,1269999.981,904073.604,-1.973,-0.05
Net official aid received (current US$),float64,11,784,5,3,50000.001,2179999.996,98.616,0.0,1122727.273,1350000.024,958739.703,-1.976,-0.054
Net official development assistance and official aid received (constant 2021 US$),float64,318,477,315,3,-564140014.648,190067796875.0,60.0,0.0,6063681410.843,606580017.09,20572815047.584,44.093,6.016
Net official development assistance and official aid received (current US$),float64,318,477,315,3,-564140014.648,202111656250.0,60.0,0.0,6372208724.327,594154998.779,21874957334.252,44.165,6.022
Net official development assistance received (constant 2021 US$),float64,335,460,328,7,-564140014.648,251613234375.0,57.862,0.252,9197541688.466,644149999.619,29631012083.381,37.021,5.607
Net official development assistance received (current US$),float64,335,460,328,7,-564140014.648,243517562500.0,57.862,0.252,9224187950.62,659270019.531,29422150676.797,34.802,5.447
"Net official flows from UN agencies, CERF (current US$)",float64,155,640,125,23,500000.0,734648998.857,80.503,0.0,108326548.364,23004999.757,180860238.657,2.741,1.958
"Net official flows from UN agencies, FAO (current US$)",float64,345,450,334,8,-2090.0,426751953.125,56.604,0.0,6700111.855,498569.995,33911831.34,136.335,11.222
"Net official flows from UN agencies, IAEA (current US$)",float64,305,490,293,9,13053.875,71990608.215,61.635,0.0,4038583.062,504033.744,9585337.475,21.251,4.186
"Net official flows from UN agencies, IFAD (current US$)",float64,273,522,258,12,-58349799.149,555525663.126,65.66,0.0,42129459.7,1615560.047,107193273.641,7.143,2.776
"Net official flows from UN agencies, ILO (current US$)",float64,348,447,337,9,14000.0,253263076.782,56.226,0.0,8341789.72,849518.895,24623875.234,57.179,6.648
"Net official flows from UN agencies, SDGFUND (current US$)",float64,246,549,187,16,-149399.996,55414090.019,69.057,0.0,5321556.525,749996.811,10163695.527,9.835,2.994
"Net official flows from UN agencies, SPRP (current US$)",float64,292,503,276,13,136.5,75953599.752,63.27,0.0,4220842.029,426352.501,10564514.383,22.653,4.34
"Net official flows from UN agencies, UNAIDS (current US$)",float64,145,650,116,12,0.0,88201713.562,81.761,2.013,1683976.908,44813.0,10322147.896,68.404,8.291
"Net official flows from UN agencies, UNCDF (current US$)",float64,80,715,54,13,-14193.51,2132828.173,89.937,0.0,651132.126,598737.955,626344.36,-0.398,0.764
"Net official flows from UN agencies, UNCOVID (current US$)",float64,160,635,133,16,-813483.756,21298030.148,79.874,0.126,1556347.026,-1929.54,3702210.259,12.632,3.343
"Net official flows from UN agencies, UNDP (current US$)",float64,339,456,328,8,-920.0,403600738.525,57.358,0.0,30152926.417,2344297.171,79756120.825,9.54,3.228
"Net official flows from UN agencies, UNECE (current US$)",float64,18,777,1,1,0.0,0.0,97.736,2.264,0.0,0.0,0.0,0,0
"Net official flows from UN agencies, UNEP (current US$)",float64,18,777,1,1,0.0,0.0,97.736,2.264,0.0,0.0,0.0,0,0
"Net official flows from UN agencies, UNFPA (current US$)",float64,310,485,295,13,-739743.948,328230041.504,61.006,0.0,25162351.95,3144090.772,58696381.024,10.97,3.248
"Net official flows from UN agencies, UNHCR (current US$)",float64,208,587,189,15,36200.002,594396362.305,73.836,0.0,50446927.882,6098609.924,104598888.49,8.891,2.89
"Net official flows from UN agencies, UNICEF (current US$)",float64,324,471,305,17,-873000.026,889997009.277,59.245,0.0,65164250.052,4934999.943,164227107.743,9.617,3.157
"Net official flows from UN agencies, UNIDO (current US$)",float64,92,703,80,10,14.15,962804.669,88.428,0.0,132552.426,38592.089,213553.196,6.309,2.475
"Net official flows from UN agencies, UNPBF (current US$)",float64,183,612,156,20,-325966.507,193830856.323,76.981,0.126,26732685.895,5134500.027,50213929.862,2.811,2.072
"Net official flows from UN agencies, UNRWA (current US$)",float64,52,743,24,13,0.0,851476039.886,93.459,1.258,335337070.172,284442060.471,311858836.607,-1.373,0.435
"Net official flows from UN agencies, UNTA (current US$)",float64,18,777,1,1,0.0,0.0,97.736,2.264,0.0,0.0,0.0,0,0
"Net official flows from UN agencies, UNWOMEN (current US$)",float64,238,557,217,15,-2407.0,59798153.094,70.063,0.0,6178065.039,1096759.975,11650848.628,8.711,2.853
"Net official flows from UN agencies, UNWTO (current US$)",float64,18,777,6,5,0.0,13361281.395,97.736,1.132,1683406.86,102649.003,4261142.323,5.868,2.676
"Net official flows from UN agencies, WFP (current US$)",float64,241,554,223,16,2490.0,353074785.627,69.686,0.0,38290259.214,4308889.866,80041690.714,5.455,2.512
"Net official flows from UN agencies, WHO (current US$)",float64,356,439,346,8,3200.0,608591979.98,55.22,0.0,19600551.448,1829723.477,59340365.278,55.012,6.445
"Net official flows from UN agencies, WTO-ITC (current US$)",float64,158,637,96,27,23.0,2114121.999,80.126,0.0,262071.544,58556.002,437278.522,5.621,2.368
"Net primary income (BoP, current US$)",float64,515,280,515,0,-172967570714.151,267702371897.181,35.22,0.0,-1439916589.246,-679781647.43,32859027263.663,27.709,2.449
Net primary income (Net income from abroad) (constant LCU),float64,58,737,58,0,-1313209382000.0,206009715000.0,92.704,0.0,-30386969465.517,-595215000.0,244577973090.462,21.316,-4.477
Net primary income (Net income from abroad) (current LCU),float64,549,246,549,0,-538206584659000.06,41663400000000.0,30.943,0.0,-6327343546318.452,-4948870000.0,52212767295417.06,85.854,-9.246
Net primary income (Net income from abroad) (current US$),float64,549,246,549,0,-153218119806.604,258699475788.772,30.943,0.0,-1686963682.888,-590069140.698,29231125192.626,32.409,2.776
"Net secondary income (BoP, current US$)",float64,515,280,515,0,-198020611798.124,101907122881.076,35.22,0.0,-1093776524.395,323577225.013,23630656042.15,39.228,-4.849
Net secondary income (Net current transfers from abroad) (current LCU),float64,523,272,523,0,-4894500000000.0,310543451725185.0,34.214,0.0,4457683799769.051,4231800000.0,24649604200067.35,72.233,7.833
Net secondary income (Net current transfers from abroad) (current US$),float64,523,272,523,0,-196581000000.0,106456893789.18,34.214,0.0,177837930.218,424516248.535,17874955709.324,50.851,-3.772
"Net trade in goods (BoP, current US$)",float64,515,280,515,0,-1179943000000.0,665049050600.39,35.22,0.0,1997843803.724,-710764506.75,110048144051.61,65.577,-4.921
