Feature,Dtype,# Count,# NaN,# Unique,# Dupes,Min,Max,% NaN,% Zero,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Net acquisition of financial assets (current LCU),float64,66,96,66,0,-8010339469334.88,263031764083684.0,59.259,0.0,5499433827200.085,4064013418.238,34273242835453.797,51.434,7.009
Net barter terms of trade index (2015 = 100),float64,51,111,51,0,85.864,185.825,68.519,0.0,113.223,104.947,22.723,2.425,1.542
"Net bilateral aid flows from DAC donors, Australia (current US$)",float64,87,75,45,7,0.0,327829986.572,46.296,1.235,11508390.529,59999.999,46395504.811,30.698,5.383
"Net bilateral aid flows from DAC donors, Austria (current US$)",float64,94,68,77,9,10000.0,75769996.643,41.975,0.0,5389042.515,1014999.986,11179451.292,20.192,4.071
"Net bilateral aid flows from DAC donors, Belgium (current US$)",float64,58,104,43,6,0.0,63060001.373,64.198,4.321,2938448.298,320000.008,8605228.65,43.37,6.249
"Net bilateral aid flows from DAC donors, Canada (current US$)",float64,108,54,85,13,-20899999.619,2206659912.109,33.333,0.617,24821295.545,689999.998,212220255.304,107.351,10.346
"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",float64,69,93,37,12,0.0,34750000.0,57.407,3.086,1225217.393,100000.001,4335228.336,54.367,7.049
"Net bilateral aid flows from DAC donors, Denmark (current US$)",float64,52,110,42,3,0.0,150690002.441,67.901,4.938,5090192.318,414999.992,21256929.716,45.453,6.602
"Net bilateral aid flows from DAC donors, Estonia (current US$)",float64,25,137,17,4,0.0,6559999.943,84.568,2.469,671199.999,50000.001,1494699.855,10.744,3.2
"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",float64,108,54,108,0,-324170013.428,10617450195.312,33.333,0.0,162959723.925,14944999.695,1028075859.59,102.627,10.02
"Net bilateral aid flows from DAC donors, Finland (current US$)",float64,58,104,48,7,-4099999.905,60790000.916,64.198,1.235,1893103.465,359999.999,8080826.722,51.873,7.044
"Net bilateral aid flows from DAC donors, France (current US$)",float64,101,61,100,1,-123669998.169,498260009.766,37.654,0.0,48359010.324,5590000.153,100392771.66,7.477,2.611
"Net bilateral aid flows from DAC donors, Germany (current US$)",float64,106,56,101,2,-87019996.643,2021290039.062,34.568,0.0,76043774.09,5829999.924,226827840.193,52.2,6.471
"Net bilateral aid flows from DAC donors, Greece (current US$)",float64,30,132,24,4,0.0,4730000.019,81.481,0.617,814333.336,359999.999,1078158.348,4.839,1.986
"Net bilateral aid flows from DAC donors, Hungary (current US$)",float64,83,79,61,8,0.0,73360000.61,48.765,6.79,3547349.431,939999.998,9324935.26,41.021,5.999
"Net bilateral aid flows from DAC donors, Iceland (current US$)",float64,15,147,13,2,10000.0,11420000.076,90.741,0.0,970666.669,180000.007,2900636.567,14.748,3.828
"Net bilateral aid flows from DAC donors, Ireland (current US$)",float64,54,108,39,7,0.0,55599998.474,66.667,3.086,1787777.759,174999.997,7584723.938,50.366,6.995
"Net bilateral aid flows from DAC donors, Italy (current US$)",float64,88,74,73,9,-33790000.916,360470001.221,45.679,2.469,8221704.537,514999.986,39851593.295,72.207,8.171
"Net bilateral aid flows from DAC donors, Japan (current US$)",float64,108,54,107,1,-800549987.793,710869995.117,33.333,0.0,11895185.532,2735000.014,159034654.87,12.787,-0.541
"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",float64,101,61,89,9,-4989999.771,125519996.643,37.654,0.617,9074653.459,1129999.995,21119438.06,11.823,3.282
"Net bilateral aid flows from DAC donors, Lithuania (current US$)",float64,59,103,22,7,0.0,48130001.068,63.58,11.111,1150508.494,10000.0,6281330.281,56.674,7.466
"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",float64,61,101,39,14,10000.0,9600000.381,62.346,0.0,769672.137,170000.002,1850039.651,14.076,3.775
"Net bilateral aid flows from DAC donors, Netherlands (current US$)",float64,61,101,45,12,-10380000.114,176429992.676,62.346,0.617,3831967.101,270000.011,22871008.608,56.62,7.422
"Net bilateral aid flows from DAC donors, New Zealand (current US$)",float64,60,102,31,10,0.0,80599998.474,62.963,0.617,2591666.646,70000.0,10688214.639,50.14,6.854
"Net bilateral aid flows from DAC donors, Norway (current US$)",float64,66,96,65,1,39999.999,551169982.91,59.259,0.0,16669242.185,1939999.998,68684869.31,58.759,7.494
"Net bilateral aid flows from DAC donors, Poland (current US$)",float64,86,76,56,13,-11039999.962,317619995.117,46.914,1.852,6919883.633,185000.002,36392552.675,64.464,7.707
"Net bilateral aid flows from DAC donors, Portugal (current US$)",float64,69,93,40,11,-6239999.771,32650001.526,57.407,4.321,948840.594,79999.998,4283650.154,45.684,6.297
"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",float64,38,124,28,5,0.0,8590000.153,76.543,2.469,989999.993,329999.998,1874134.029,12.351,3.485
"Net bilateral aid flows from DAC donors, Slovenia (current US$)",float64,29,133,26,2,10000.0,7440000.057,82.099,0.0,1806551.732,490000.01,2563814.529,-0.036,1.301
"Net bilateral aid flows from DAC donors, Spain (current US$)",float64,86,76,65,10,-28239999.771,98910003.662,46.914,0.617,5283023.3,70000.0,18966297.009,10.579,2.826
"Net bilateral aid flows from DAC donors, Sweden (current US$)",float64,88,74,83,4,0.0,206000000.0,45.679,0.617,9700568.176,2185000.062,24062554.688,51.755,6.552
"Net bilateral aid flows from DAC donors, Switzerland (current US$)",float64,82,80,75,4,0.0,235880004.883,49.383,1.235,11548292.685,2915000.081,27388096.759,56.813,6.992
"Net bilateral aid flows from DAC donors, Total (current US$)",float64,108,54,108,0,-336669991.681,28424739934.802,33.333,0.0,568443795.747,166505001.098,2737648977.011,102.88,10.032
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",float64,103,59,95,8,10000.0,421399993.896,36.42,0.0,13847669.867,2240000.01,45308341.482,65.716,7.558
"Net bilateral aid flows from DAC donors, United States (current US$)",float64,104,58,104,0,-29999.999,9238049804.688,35.802,0.0,159825478.44,28475000.381,908471932.402,99.532,9.881
"Net capital account (BoP, current US$)",float64,126,36,126,0,-11365727757.16,1994966163.068,22.222,0.0,-129839635.245,21476010.352,1334005908.696,48.198,-6.597
Net domestic credit (current LCU),float64,138,24,138,0,233325891.395,9742246582989080.0,14.815,0.0,233091383459464.53,610285439716.193,1348824471231710.0,42.37,6.58
"Net errors and omissions (BoP, current US$)",float64,141,21,141,0,-134465644952.935,23737000000.0,12.963,0.0,-2037448521.064,-1014858.515,14188376806.15,64.584,-7.647
"Net financial account (BoP, current US$)",float64,141,21,141,0,-54770000000.0,353757687667.6,12.963,0.0,4143427530.813,-324686949.247,40978166132.342,47.329,6.467
"Net financial flows, IBRD (NFL, current US$)",float64,127,35,122,3,-1213761000.0,4290741000.0,21.605,1.852,183357488.189,9352000.0,577819957.443,21.006,3.675
"Net financial flows, IDA (NFL, current US$)",float64,84,78,80,3,-309951000.0,568997000.0,48.148,0.0,-6061059.524,-462000.0,106658800.701,13.356,2.304
"Net financial flows, IMF concessional (NFL, current US$)",float64,9,153,9,0,-983270904.5,0.0,94.444,0.617,-169302346.767,-63340467.6,319324852.78,6.831,-2.566
"Net financial flows, IMF nonconcessional (NFL, current US$)",float64,96,66,57,1,-5073959569.2,6631907082.5,40.741,24.691,36274861.465,0.0,992744032.367,29.307,1.204
"Net financial flows, RDB concessional (NFL, current US$)",float64,68,94,63,1,-82794000.0,61882000.0,58.025,3.704,-6924539.365,-2871423.35,22903909.085,4.702,-0.877
"Net financial flows, RDB nonconcessional (NFL, current US$)",float64,117,45,117,0,-525939000.0,1534025000.0,27.778,0.0,149504061.4,31216000.0,331656710.614,5.597,2.142
"Net financial flows, bilateral (NFL, current US$)",float64,140,22,140,0,-1779913269.5,3666483990.7,13.58,0.0,-54665896.447,-4088268.25,484407542.064,26.182,2.584
"Net financial flows, multilateral (NFL, current US$)",float64,141,21,141,0,-1830860000.0,24778241000.0,12.963,0.0,622047914.894,89975000.0,2444637666.999,73.408,8.015
"Net financial flows, others (NFL, current US$)",float64,132,30,131,1,-1437799237.1,2977777431.7,18.519,0.617,79149067.166,6777066.35,405266391.453,25.31,3.092
"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",float64,121,41,121,0,-74342924000.0,67183732000.0,25.309,0.0,146794785.124,8720000.0,11008340038.811,30.517,-0.994
Net foreign assets (current LCU),float64,141,21,141,0,-191135494139.39,1967291562646400.0,12.963,0.0,52010881193080.26,343128471876.897,275590900679871.34,41.688,6.493
"Net incurrence of liabilities, total (% of GDP)",float64,68,94,68,0,-1.084,22.502,58.025,0.0,4.545,3.79,3.74,8.245,2.281
"Net incurrence of liabilities, total (current LCU)",float64,68,94,68,0,-185814867865.96,868053709432296.0,58.025,0.0,26228056837367.574,130825845000.0,134157111564817.42,32.335,5.712
Net lending (+) / net borrowing (-) (% of GDP),float64,70,92,70,0,-16.667,11.469,56.79,0.0,-3.28,-3.2,4.211,3.882,0.362
Net lending (+) / net borrowing (-) (current LCU),float64,70,92,70,0,-772969217468642.0,979188108775.136,56.79,0.0,-20190574367596.688,-98997380087.72,105701222454283.0,41.231,-6.28
Net migration,float64,162,0,147,11,-5699445.0,458246.0,0.0,3.704,-37985.636,-1916.5,460972.777,143.662,-11.643
Net official development assistance and official aid received (constant 2021 US$),float64,108,54,108,0,-564140014.648,29293019531.25,33.333,0.0,627114255.684,233269996.643,2820411785.299,102.401,9.997
Net official development assistance and official aid received (current US$),float64,108,54,108,0,-564140014.648,28732429687.5,33.333,0.0,614967776.223,219520004.272,2766335286.708,102.419,9.999
Net official development assistance received (constant 2021 US$),float64,108,54,108,0,-564140014.648,29293019531.25,33.333,0.0,627114255.684,233269996.643,2820411785.299,102.401,9.997
Net official development assistance received (current US$),float64,108,54,108,0,-564140014.648,28732429687.5,33.333,0.0,614967776.223,219520004.272,2766335286.708,102.419,9.999
"Net official flows from UN agencies, CERF (current US$)",float64,11,151,11,0,500000.0,60504001.617,93.21,0.0,7803545.61,2000999.928,17611040.125,10.56,3.229
"Net official flows from UN agencies, FAO (current US$)",float64,103,59,103,0,779.69,664219.975,36.42,0.0,262480.997,222360.0,172412.469,-0.742,0.508
"Net official flows from UN agencies, IAEA (current US$)",float64,90,72,90,0,13053.875,1695508.48,44.444,0.0,446391.364,364705.801,345839.132,1.788,1.318
"Net official flows from UN agencies, IFAD (current US$)",float64,48,114,47,1,-18464000.702,2237999.916,70.37,0.0,-1430601.878,-208405.003,3916039.094,12.861,-3.454
"Net official flows from UN agencies, ILO (current US$)",float64,107,55,107,0,22500.329,2247499.943,33.951,0.0,724079.453,536499.977,611570.972,-0.184,0.928
"Net official flows from UN agencies, SDGFUND (current US$)",float64,61,101,53,3,-108769.998,5023344.04,62.346,0.0,710689.907,500000.0,771141.238,15.797,3.255
"Net official flows from UN agencies, SPRP (current US$)",float64,74,88,74,0,2733.26,1739699.96,54.321,0.0,356433.869,185136.296,424661.35,2.845,1.819
"Net official flows from UN agencies, UNAIDS (current US$)",float64,32,130,31,1,1500.0,751025.021,80.247,0.0,77273.407,28370.0,138969.457,18.532,3.995
"Net official flows from UN agencies, UNCDF (current US$)",float64,2,160,2,0,598737.955,616977.513,98.765,0.0,607857.734,607857.734,12897.315,.,.
"Net official flows from UN agencies, UNCOVID (current US$)",float64,28,134,25,1,-143204.838,1700009.942,82.716,0.617,241512.521,-1194.94,463273.127,2.195,1.688
"Net official flows from UN agencies, UNDP (current US$)",float64,102,60,102,0,22893.149,3277314.901,37.037,0.0,710130.656,597578.287,575270.182,7.919,2.483
"Net official flows from UN agencies, UNFPA (current US$)",float64,83,79,83,0,149931.312,4168590.069,48.765,0.0,1439288.744,1171980.023,826303.921,1.119,1.133
"Net official flows from UN agencies, UNHCR (current US$)",float64,46,116,46,0,36200.002,17584850.311,71.605,0.0,3223036.747,1945490.003,3622819.281,4.845,1.993
"Net official flows from UN agencies, UNICEF (current US$)",float64,90,72,87,3,683000.028,11180999.756,44.444,0.0,1568200.009,1026000.023,1828790.832,16.824,3.99
"Net official flows from UN agencies, UNIDO (current US$)",float64,14,148,14,0,345.85,44484.969,91.358,0.0,23540.911,25676.485,16618.102,-1.772,-0.182
"Net official flows from UN agencies, UNPBF (current US$)",float64,23,139,22,1,-14340.0,5425749.779,85.802,0.0,1769122.051,747066.021,1875417.786,-0.295,1.074
"Net official flows from UN agencies, UNWOMEN (current US$)",float64,55,107,55,0,-2407.0,2090190.649,66.049,0.0,666808.82,604431.689,519175.121,-0.231,0.53
"Net official flows from UN agencies, WFP (current US$)",float64,31,131,31,0,2490.0,5180834.293,80.864,0.0,1757883.357,1234028.101,1492074.556,-0.728,0.562
"Net official flows from UN agencies, WHO (current US$)",float64,108,54,108,0,37378.84,6167600.155,33.333,0.0,1011934.024,633599.997,1067810.934,7.232,2.382
"Net official flows from UN agencies, WTO-ITC (current US$)",float64,27,135,14,7,23.0,111804.001,83.333,0.0,19448.037,9317.0,26509.71,4.654,2.145
"Net primary income (BoP, current US$)",float64,141,21,141,0,-154369996461.37,8485000000.0,12.963,0.0,-9040110182.112,-1379654579.676,23296078161.452,23.146,-4.537
Net primary income (Net income from abroad) (current LCU),float64,153,9,153,0,-538206584659000.06,1280619475000.0,5.556,0.0,-12436782256672.613,-15476121700.0,72313336752123.27,45.379,-6.757
Net primary income (Net income from abroad) (current US$),float64,153,9,153,0,-153218119806.604,8481000001.175,5.556,0.0,-8122079321.487,-1174541339.377,22111920445.322,26.951,-4.886
"Net secondary income (BoP, current US$)",float64,141,21,141,0,-3360602219.639,63183109516.0,12.963,0.0,4202805468.029,1174324363.787,9498790137.863,21.73,4.31
Net secondary income (Net current transfers from abroad) (current LCU),float64,147,15,147,0,-1342700000000.0,89623924094030.0,9.259,0.0,3001401810161.75,8821412856.759,13944685610436.922,26.821,5.201
Net secondary income (Net current transfers from abroad) (current US$),float64,147,15,147,0,-4802399996.011,62887178279.827,9.259,0.0,3996929327.589,1174324360.415,9299451431.682,22.401,4.356
"Net trade in goods (BoP, current US$)",float64,141,21,141,0,-89586000000.0,665049050600.39,12.963,0.0,15585127730.838,-666800000.0,90260661990.684,39.585,6.196
"Net trade in goods and services (BoP, current US$)",float64,141,21,141,0,-42567958261.0,577608939732.6,12.963,0.0,11134208717.559,-229068037.576,71016091102.329,44.983,6.578
"New business density (new registrations per 1,000 people ages 15-64)",float64,69,93,69,0,0.096,12.168,57.407,0.0,3.39,2.265,2.834,0.858,1.185
New businesses registered (number),float64,69,93,68,1,5.0,767491.0,57.407,0.0,55052.565,7820.0,145838.249,15.917,3.97
Newborns protected against tetanus (%),float64,84,78,17,13,60.0,99.0,48.148,0.0,92.179,95.0,8.388,5.598,-2.316
Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),float64,150,12,144,4,-53.608,750.0,7.407,0.0,50.875,32.1,110.784,25.97,4.628
Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),float64,153,9,145,5,0.0,414.538,5.556,0.0,19.203,1.996,61.121,31.892,5.489
Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),float64,153,9,138,8,0.0,244.861,5.556,3.704,13.622,1.649,39.265,22.918,4.678
Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),float64,147,15,118,16,0.0,11.147,9.259,0.0,0.446,0.041,1.554,37.914,6.052
Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),float64,144,18,84,15,0.0,0.796,11.111,22.222,0.053,0.003,0.154,15.858,4.039
Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),float64,147,15,98,24,0.0,6.426,9.259,1.852,0.228,0.005,0.937,35.147,5.84
Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),float64,150,12,142,6,0.0,40.633,7.407,0.0,1.741,0.244,5.532,38.403,6.056
Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),float64,147,15,105,16,0.0,63.507,9.259,3.704,1.465,0.017,8.611,45.495,6.831
Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),float64,147,15,129,13,0.0,26.011,9.259,0.0,0.855,0.083,3.454,41.281,6.372
Nitrous oxide (N2O) emissions from Waste (Mt CO2e),float64,153,9,136,9,0.0,27.362,5.556,0.0,0.946,0.094,3.771,43.592,6.582
Number of deaths ages 10-14 years,float64,108,54,79,15,0.0,16233.0,33.333,1.235,1011.519,166.5,2589.865,22.406,4.513
Number of deaths ages 15-19 years,float64,108,54,94,12,1.0,20867.0,33.333,0.0,2048.444,248.0,4529.076,9.629,3.149
Number of deaths ages 20-24 years,float64,108,54,91,14,1.0,40311.0,33.333,0.0,3133.417,356.0,7234.909,13.143,3.513
Number of deaths ages 5-9 years,float64,108,54,83,16,0.0,15843.0,33.333,2.469,979.731,127.5,2730.639,20.203,4.475
Number of infant deaths,float64,108,54,104,4,5.0,84300.0,33.333,0.0,6802.796,1063.0,14759.64,13.675,3.519
Number of neonatal deaths,float64,108,54,102,5,2.0,50056.0,33.333,0.0,4242.454,625.0,8923.05,12.486,3.368
"Number of surgical procedures (per 100,000 population)",float64,4,158,4,0,935.3,4051.1,97.531,0.0,2171.375,1849.55,1330.94,2.296,1.313
